[trainer] 从零训练：未加载预训练权重
[trainer] tag=g4_fold1 fold=1 train=499 val=125 steps/epoch=249 特殊影像正样本=[6, 6] 重复对=True
[g4_fold1] ep11 step241/249 loss=0.6522 {'ds': 0.173, 'seg': 0.23, 'cls': 0.288, 'special': 0.001, 'embed': 4.661}
[g4_fold1] epoch 11 loss=0.5135 dice_core=0.8716 dice_peri=0.9302 thr=[0.65, 0.55] (185s)
[g4_fold1] ep12 step21/249 loss=0.7848 {'ds': 0.195, 'seg': 0.27, 'cls': 0.546, 'special': 0.003, 'embed': 5.041}
[g4_fold1] ep12 step41/249 loss=0.5385 {'ds': 0.277, 'seg': 0.388, 'cls': 0.316, 'special': 0.012, 'embed': 0.914}
[g4_fold1] ep12 step61/249 loss=0.8914 {'ds': 0.585, 'seg': 0.815, 'cls': 0.307, 'special': 0.0, 'embed': 0.001}
[g4_fold1] ep12 step81/249 loss=0.3204 {'ds': 0.152, 'seg': 0.222, 'cls': 0.382, 'special': 0.006, 'embed': 0.019}
[g4_fold1] ep12 step101/249 loss=0.5518 {'ds': 0.137, 'seg': 0.179, 'cls': 0.215, 'special': 0.208, 'embed': 3.56}
[g4_fold1] ep12 step121/249 loss=0.2397 {'ds': 0.139, 'seg': 0.178, 'cls': 0.238, 'special': 0.007, 'embed': 0.005}
[g4_fold1] ep12 step141/249 loss=0.8028 {'ds': 0.51, 'seg': 0.691, 'cls': 0.388, 'special': 0.003, 'embed': 0.19}
[g4_fold1] ep12 step161/249 loss=0.6878 {'ds': 0.428, 'seg': 0.56, 'cls': 0.468, 'special': 0.001, 'embed': 0.139}
[g4_fold1] ep12 step181/249 loss=0.6048 {'ds': 0.354, 'seg': 0.49, 'cls': 0.457, 'special': 0.0, 'embed': 0.0}
[g4_fold1] ep12 step201/249 loss=0.7742 {'ds': 0.366, 'seg': 0.505, 'cls': 1.072, 'special': 0.002, 'embed': 0.006}
[g4_fold1] ep12 step221/249 loss=0.2633 {'ds': 0.132, 'seg': 0.169, 'cls': 0.371, 'special': 0.001, 'embed': 0.023}
[g4_fold1] ep12 step241/249 loss=0.7543 {'ds': 0.212, 'seg': 0.272, 'cls': 0.469, 'special': 0.001, 'embed': 4.86}
[g4_fold1] epoch 12 loss=0.4382 dice_core=0.8803 dice_peri=0.9340 thr=[0.65, 0.55] (184s)
[g4_fold1] ep13 step21/249 loss=0.2860 {'ds': 0.163, 'seg': 0.22, 'cls': 0.261, 'special': 0.001, 'embed': 0.001}
[g4_fold1] ep13 step41/249 loss=0.5914 {'ds': 0.097, 'seg': 0.124, 'cls': 0.427, 'special': 0.002, 'embed': 4.806}
[g4_fold1] ep13 step61/249 loss=0.3925 {'ds': 0.164, 'seg': 0.216, 'cls': 0.703, 'special': 0.002, 'embed': 0.001}
[g4_fold1] ep13 step81/249 loss=0.9385 {'ds': 0.579, 'seg': 0.773, 'cls': 0.414, 'special': 0.138, 'embed': 0.367}
[g4_fold1] ep13 step101/249 loss=0.9041 {'ds': 0.579, 'seg': 0.816, 'cls': 0.32, 'special': 0.005, 'embed': 0.091}
[g4_fold1] ep13 step121/249 loss=0.9992 {'ds': 0.637, 'seg': 0.871, 'cls': 0.5, 'special': 0.003, 'embed': 0.029}
[g4_fold1] ep13 step141/249 loss=0.4246 {'ds': 0.252, 'seg': 0.359, 'cls': 0.255, 'special': 0.0, 'embed': 0.018}
[g4_fold1] ep13 step161/249 loss=0.2917 {'ds': 0.161, 'seg': 0.211, 'cls': 0.315, 'special': 0.0, 'embed': 0.024}
[g4_fold1] ep13 step181/249 loss=0.7129 {'ds': 0.477, 'seg': 0.642, 'cls': 0.28, 'special': 0.002, 'embed': 0.005}
